Data,Contatto Connettore Interno,Cavo Connettore Interno,Contatto Connettore Esterno,Cavo Splitter,Tamb Interna,Tamb Esterna
2022-04-14 15:32:01.425400,33.037,33.919,32.06,32.118,27.55,24.288
2022-04-14 15:32:11.780400,33.018,33.911,32.055,32.116,27.545,24.283
2022-04-14 15:32:22.135400,33.018,33.906,32.058,32.111,27.519,24.312
2022-04-14 15:32:32.491400,32.984,33.875,32.06,32.092,27.529,24.328
2022-04-14 15:32:42.846400,33.002,33.885,32.05,32.105,27.534,24.325
2022-04-14 15:32:54.764400,32.987,33.877,32.042,32.087,27.537,24.343
2022-04-14 15:33:05.122400,32.987,33.872,32.031,32.097,27.548,24.317
2022-04-14 15:33:15.478400,32.976,33.88,32.024,32.074,27.545,24.309
2022-04-14 15:33:25.835400,32.974,33.875,32.021,32.074,27.548,24.283
2022-04-14 15:33:36.190400,32.96,33.856,32.018,32.069,27.558,24.286
2022-04-14 15:33:46.546400,33.002,33.884,32.051,32.103,27.585,24.275
2022-04-14 15:33:56.901400,32.979,33.868,32.035,32.086,27.6,24.259
2022-04-14 15:34:07.258400,33.005,33.876,32.048,32.095,27.617,24.287
2022-04-14 15:34:17.613400,33.041,33.921,32.08,32.117,27.621,24.282
2022-04-14 15:34:27.970400,33.012,33.907,32.085,32.118,27.632,24.289
2022-04-14 15:34:39.923400,32.986,33.885,32.088,32.096,27.644,24.289
2022-04-14 15:34:50.278400,33.01,33.891,32.074,32.125,27.636,24.282
2022-04-14 15:35:00.635400,33.026,33.887,32.078,32.134,27.668,24.279
2022-04-14 15:35:10.996400,32.989,33.921,32.086,32.129,27.684,24.302
2022-04-14 15:35:21.355400,33.002,33.898,32.091,32.147,27.694,24.291
2022-04-14 15:35:31.710400,33.002,33.906,32.099,32.123,27.67,24.292
2022-04-14 15:35:42.069400,32.999,33.906,32.115,32.131,27.665,24.298
2022-04-14 15:35:52.425400,33.005,33.903,32.097,32.123,27.67,24.289
2022-04-14 15:36:02.782400,33.005,33.882,32.084,32.113,27.663,24.305
2022-04-14 15:36:13.139400,32.989,33.898,32.102,32.121,27.681,24.318
2022-04-14 15:36:25.018400,32.976,33.908,32.076,32.129,27.689,24.325
2022-04-14 15:36:35.373400,32.981,33.892,32.076,32.121,27.699,24.327
2022-04-14 15:36:45.727400,32.973,33.882,32.105,32.105,27.66,24.311
2022-04-14 15:36:56.082400,32.991,33.879,32.097,32.105,27.668,24.311
2022-04-14 15:37:06.438400,32.96,33.861,32.094,32.105,27.663,24.311
2022-04-14 15:37:16.794400,32.976,33.861,32.091,32.071,27.626,24.335
2022-04-14 15:37:27.150400,32.989,33.848,32.073,32.076,27.629,24.322
2022-04-14 15:37:37.506400,32.968,33.853,32.091,32.087,27.576,24.33
2022-04-14 15:37:47.862400,32.96,33.861,32.078,32.1,27.605,24.325
2022-04-14 15:37:58.220400,32.957,33.848,32.091,32.079,27.597,24.314
2022-04-14 15:38:10.167400,32.965,33.858,32.089,32.081,27.594,24.314
2022-04-14 15:38:20.523400,32.96,33.853,32.091,32.06,27.608,24.319
2022-04-14 15:38:30.880400,32.952,33.843,32.094,32.06,27.587,24.306
2022-04-14 15:38:41.241400,32.965,33.843,32.086,32.058,27.61,24.304
2022-04-14 15:38:51.596400,32.965,33.832,32.097,32.053,27.579,24.34
2022-04-14 15:39:01.958400,32.949,33.814,32.076,32.053,27.563,24.346
2022-04-14 15:39:12.317400,32.934,33.806,32.086,32.063,27.529,24.348
2022-04-14 15:39:22.672400,32.96,33.84,32.042,32.055,27.56,24.327
2022-04-14 15:39:33.033400,32.952,33.827,32.049,32.068,27.571,24.343
2022-04-14 15:39:43.389400,32.952,33.824,32.023,32.06,27.566,24.327
2022-04-14 15:39:55.344400,32.947,33.824,31.987,32.05,27.563,24.343
2022-04-14 15:40:05.699400,32.939,33.803,32.018,32.045,27.537,24.364
2022-04-14 15:40:16.054400,32.939,33.795,32.015,32.042,27.55,24.33
2022-04-14 15:40:26.408400,32.952,33.81,32.017,32.033,27.55,24.319
2022-04-14 15:40:36.763400,32.955,33.814,32.013,32.055,27.539,24.332
2022-04-14 15:40:47.118400,32.983,33.85,32.057,32.073,27.553,24.34
2022-04-14 15:40:57.473400,32.983,33.842,32.065,32.081,27.54,24.359
2022-04-14 15:41:07.829400,33.022,33.872,32.091,32.104,27.536,24.366
2022-04-14 15:41:18.184400,33.014,33.874,32.046,32.102,27.538,24.378
2022-04-14 15:41:28.540400,32.986,33.834,32.052,32.081,27.526,24.378
2022-04-14 15:41:40.529400,32.952,33.858,32.044,32.089,27.534,24.372
2022-04-14 15:41:50.884400,32.962,33.827,32.044,32.078,27.555,24.374
2022-04-14 15:42:01.239400,32.97,33.866,32.041,32.089,27.547,24.395
2022-04-14 15:42:11.594400,32.954,33.853,32.057,32.086,27.555,24.433
2022-04-14 15:42:21.952400,32.944,33.869,32.06,32.078,27.557,24.434
2022-04-14 15:42:32.307400,32.962,33.863,32.054,32.086,27.607,24.457
2022-04-14 15:42:42.663400,32.97,33.861,32.057,32.068,27.615,24.457
2022-04-14 15:42:53.023400,32.962,33.845,32.033,32.102,27.584,24.483
2022-04-14 15:43:03.379400,32.965,33.861,32.028,32.089,27.612,24.47
2022-04-14 15:43:13.734400,32.965,33.866,32.018,32.086,27.623,24.441
2022-04-14 15:43:25.616400,32.96,33.858,32.015,32.089,27.623,24.442
2022-04-14 15:43:35.973400,32.954,33.855,32.018,32.097,27.641,24.432
2022-04-14 15:43:46.330400,32.936,33.842,32.015,32.081,27.649,24.424
2022-04-14 15:43:56.685400,32.946,33.861,32.015,32.089,27.633,24.424
2022-04-14 15:44:07.040400,32.967,33.858,32.036,32.089,27.623,24.445
2022-04-14 15:44:17.395400,32.952,33.834,32.031,32.071,27.605,24.408
2022-04-14 15:44:27.750400,32.941,33.84,32.025,32.073,27.61,24.413
2022-04-14 15:44:38.105400,32.949,33.832,32.031,32.065,27.586,24.411
2022-04-14 15:44:48.461400,32.941,33.845,32.002,32.091,27.602,24.403
2022-04-14 15:44:58.818400,32.96,33.821,31.991,32.097,27.578,24.4
2022-04-14 15:45:10.725400,32.954,33.863,32.01,32.089,27.597,24.392
2022-04-14 15:45:21.080400,32.96,33.834,32.007,32.071,27.599,24.405
2022-04-14 15:45:31.435400,32.954,33.834,32.012,32.076,27.578,24.403
2022-04-14 15:45:41.789400,32.981,33.861,32.015,32.06,27.599,24.392
2022-04-14 15:45:52.144400,32.957,33.834,32.004,32.073,27.576,24.398
2022-04-14 15:46:02.501400,32.965,33.829,32.028,32.081,27.576,24.374
2022-04-14 15:46:12.865400,32.952,33.834,31.989,32.078,27.568,24.379
2022-04-14 15:46:23.220400,32.939,33.829,32.002,32.06,27.534,24.377
2022-04-14 15:46:33.576400,32.944,33.848,31.989,32.068,27.521,24.369
2022-04-14 15:46:43.937400,32.965,33.816,31.981,32.055,27.526,24.379
2022-04-14 15:46:55.880400,32.975,33.849,32.021,32.081,27.566,24.366
2022-04-14 15:47:06.235400,32.931,33.825,31.999,32.076,27.522,24.367
2022-04-14 15:47:16.590400,32.941,33.838,32.001,32.063,27.543,24.358
2022-04-14 15:47:26.945400,32.936,33.828,32.021,32.086,27.569,24.383
2022-04-14 15:47:37.301400,32.936,33.808,32.031,32.063,27.528,24.357
2022-04-14 15:47:47.657400,32.941,33.819,32.032,32.074,27.531,24.373
2022-04-14 15:47:58.012400,33.006,33.873,32.045,32.1,27.575,24.38
2022-04-14 15:48:08.367400,33.009,33.879,32.064,32.112,27.567,24.378
2022-04-14 15:48:18.722400,32.983,33.868,32.071,32.106,27.562,24.401
2022-04-14 15:48:29.079400,32.996,33.873,32.07,32.107,27.573,24.414
2022-04-14 15:48:41.033400,32.996,33.866,32.08,32.107,27.56,24.404
2022-04-14 15:48:51.389400,33.012,33.881,32.054,32.125,27.578,24.412
2022-04-14 15:49:01.745400,32.985,33.868,32.059,32.107,27.562,24.394
2022-04-14 15:49:12.101400,32.993,33.881,32.028,32.115,27.57,24.378
2022-04-14 15:49:22.456400,32.996,33.876,32.049,32.107,27.567,24.386
2022-04-14 15:49:32.812400,33.001,33.91,32.033,32.107,27.588,24.367
2022-04-14 15:49:43.168400,33.006,33.902,32.043,32.117,27.602,24.365
2022-04-14 15:49:53.523400,32.993,33.907,32.043,32.125,27.638,24.373
2022-04-14 15:50:03.879400,33.012,33.897,32.046,32.117,27.63,24.362
2022-04-14 15:50:14.234400,32.996,33.9,32.043,32.125,27.636,24.352
2022-04-14 15:50:26.261400,33.006,33.91,32.062,32.133,27.62,24.362
2022-04-14 15:50:36.618400,33.009,33.913,32.064,32.125,27.651,24.362
2022-04-14 15:50:46.976400,33.009,33.897,32.054,32.133,27.659,24.375
2022-04-14 15:50:57.333400,33.006,33.91,32.062,32.128,27.657,24.417
2022-04-14 15:51:07.688400,33.006,33.907,32.02,32.112,27.696,24.399
2022-04-14 15:51:18.043400,33.004,33.9,32.022,32.133,27.683,24.406
2022-04-14 15:51:28.398400,33.012,33.894,32.043,32.117,27.688,24.402
2022-04-14 15:51:38.753400,33.009,33.915,32.03,32.133,27.691,24.408
2022-04-14 15:51:49.115400,32.993,33.902,31.994,32.13,27.672,24.418
2022-04-14 15:51:59.473400,33.009,33.931,32.009,32.157,27.699,24.442
2022-04-14 15:52:11.553400,32.985,33.902,32.02,32.123,27.717,24.46
2022-04-14 15:52:21.908400,32.988,33.905,32.022,32.144,27.735,24.463
2022-04-14 15:52:32.263400,33.012,33.918,32.022,32.149,27.741,24.458
2022-04-14 15:52:42.618400,32.991,33.9,32.015,32.13,27.704,24.45
2022-04-14 15:52:52.973400,32.991,33.894,31.999,32.133,27.717,24.442
2022-04-14 15:53:03.330400,32.98,33.881,32.005,32.124,27.678,24.434
2022-04-14 15:53:13.685400,32.972,33.866,32.003,32.119,27.68,24.444
2022-04-14 15:53:24.040400,33.001,33.885,32.018,32.14,27.685,24.429
2022-04-14 15:53:34.396400,32.998,33.905,32.035,32.141,27.704,24.431
2022-04-14 15:53:44.752400,33.004,33.907,32.049,32.151,27.709,24.452
2022-04-14 15:53:56.875400,33.014,33.92,32.056,32.177,27.73,24.452
2022-04-14 15:54:07.231400,33.035,33.92,32.041,32.19,27.727,24.44
2022-04-14 15:54:17.587400,33.038,33.912,32.058,32.181,27.724,24.44
2022-04-14 15:54:27.944400,33.037,33.936,32.088,32.183,27.748,24.477
2022-04-14 15:54:38.299400,33.043,33.941,32.061,32.201,27.732,24.495
2022-04-14 15:54:48.653400,33.009,33.918,32.042,32.171,27.735,24.527
2022-04-14 15:54:59.008400,33.04,33.944,32.064,32.209,27.727,24.545
2022-04-14 15:55:09.363400,33.032,33.957,32.061,32.193,27.738,24.561
2022-04-14 15:55:19.717400,33.022,33.986,32.056,32.198,27.769,24.582
2022-04-14 15:55:30.075400,33.058,33.999,32.064,32.193,27.811,24.577
2022-04-14 15:55:42.147400,33.048,34.002,32.075,32.188,27.842,24.529
2022-04-14 15:55:52.505400,33.061,33.994,32.03,32.211,27.827,24.535
2022-04-14 15:56:02.860400,33.058,34.02,32.051,32.201,27.837,24.529
2022-04-14 15:56:13.215400,33.069,34.044,32.056,32.227,27.869,24.524
2022-04-14 15:56:23.571400,32.977,33.868,32.027,32.08,27.863,24.524
2022-04-14 15:56:34.062400,32.812,33.519,31.954,31.857,27.856,24.519
2022-04-14 15:56:44.475400,32.576,33.112,31.86,31.611,27.827,24.514
2022-04-14 15:56:54.833400,32.345,32.761,31.768,31.39,27.793,24.535
2022-04-14 15:57:05.233400,32.114,32.431,31.655,31.183,27.748,24.55
2022-04-14 15:57:15.633400,31.91,32.108,31.589,30.994,27.709,24.543
2022-04-14 15:57:27.793400,31.687,31.801,31.479,30.748,27.656,24.537
2022-04-14 15:57:38.152400,31.495,31.576,31.395,30.583,27.604,24.556
2022-04-14 15:57:48.518400,31.317,31.334,31.306,30.441,27.564,24.553
2022-04-14 15:57:58.887400,31.128,31.159,31.206,30.278,27.541,24.524
2022-04-14 15:58:09.283400,30.997,30.936,31.117,30.155,27.488,24.553
2022-04-14 15:58:19.653400,30.829,30.776,31.023,29.99,27.428,24.529
2022-04-14 15:58:30.051400,30.69,30.605,30.96,29.867,27.368,24.522
2022-04-14 15:58:40.421400,30.556,30.429,30.871,29.741,27.347,24.51
2022-04-14 15:58:50.819400,30.428,30.304,30.8,29.644,27.294,24.509
2022-04-14 15:59:01.188400,30.299,30.159,30.716,29.528,27.273,24.514
2022-04-14 15:59:13.352400,30.15,30.018,30.614,29.395,27.203,24.489
2022-04-14 15:59:23.750400,30.058,29.905,30.532,29.305,27.195,24.515
2022-04-14 15:59:34.154400,29.956,29.787,30.454,29.206,27.15,24.521
2022-04-14 15:59:44.552400,29.835,29.661,30.395,29.118,27.134,24.557
2022-04-14 15:59:54.948400,29.73,29.569,30.303,29.026,27.095,24.506
2022-04-14 16:00:05.344400,29.633,29.455,30.243,28.938,27.073,24.51
2022-04-14 16:00:15.743400,29.502,29.348,30.152,28.857,27.047,24.504
2022-04-14 16:00:26.139400,29.408,29.252,30.064,28.776,27.036,24.494
2022-04-14 16:00:36.536400,29.332,29.187,30.038,28.705,27.005,24.496
2022-04-14 16:00:46.933400,29.269,29.101,29.961,28.634,26.991,24.478
2022-04-14 16:00:59.036400,29.229,29.068,29.907,28.593,26.995,24.481
2022-04-14 16:01:09.436400,29.096,28.954,29.796,28.487,26.944,24.494
2022-04-14 16:01:19.807400,29.124,28.966,29.811,28.516,27.005,24.483
2022-04-14 16:01:30.170400,29.045,28.871,29.736,28.43,26.984,24.468
2022-04-14 16:01:40.542400,28.998,28.819,29.665,28.373,26.943,24.468
2022-04-14 16:01:50.938400,28.912,28.745,29.626,28.326,26.937,24.502
2022-04-14 16:02:01.312400,28.859,28.701,29.575,28.267,26.948,24.494
2022-04-14 16:02:11.708400,28.796,28.651,29.514,28.219,26.922,24.512
2022-04-14 16:02:22.107400,28.733,28.596,29.467,28.18,26.927,24.531
2022-04-14 16:02:32.503400,28.686,28.538,29.407,28.096,26.898,24.538
2022-04-14 16:02:44.739400,28.605,28.462,29.331,28.057,26.869,24.515
2022-04-14 16:02:55.137400,28.565,28.42,29.255,28.007,26.856,24.504
2022-04-14 16:03:05.533400,28.51,28.373,29.215,27.978,26.845,24.515
2022-04-14 16:03:15.930400,28.461,28.31,29.168,27.926,26.832,24.52
2022-04-14 16:03:26.332400,28.398,28.247,29.118,27.873,26.806,24.531
2022-04-14 16:03:36.701400,28.358,28.226,29.045,27.842,26.801,24.557
2022-04-14 16:03:47.071400,28.319,28.153,28.987,27.779,26.785,24.544
2022-04-14 16:03:57.468400,28.238,28.095,28.948,27.755,26.775,24.546
2022-04-14 16:04:07.865400,28.196,28.069,28.892,27.712,26.746,24.562
2022-04-14 16:04:18.265400,28.146,28.004,28.843,27.684,26.739,24.594
2022-04-14 16:04:30.443400,28.086,27.955,28.789,27.624,26.739,24.609
2022-04-14 16:04:40.805400,28.044,27.921,28.719,27.608,26.716,24.601
2022-04-14 16:04:51.201400,27.989,27.873,28.661,27.565,26.684,24.604
2022-04-14 16:05:01.606400,27.939,27.812,28.598,27.509,26.697,24.635
2022-04-14 16:05:11.975400,27.868,27.759,28.553,27.498,26.684,24.6
2022-04-14 16:05:22.375400,27.852,27.752,28.504,27.456,26.661,24.595
2022-04-14 16:05:32.745400,27.8,27.699,28.451,27.427,26.668,24.605
2022-04-14 16:05:43.154400,27.782,27.676,28.396,27.385,26.648,24.602
2022-04-14 16:05:53.528400,27.734,27.649,28.344,27.351,26.65,24.588
2022-04-14 16:06:03.897400,27.703,27.613,28.307,27.325,26.629,24.591
2022-04-14 16:06:15.968400,27.648,27.558,28.247,27.286,26.624,24.571
2022-04-14 16:06:26.333400,27.63,27.534,28.205,27.265,26.619,24.591
2022-04-14 16:06:36.699400,27.58,27.505,28.155,27.233,26.606,24.549
2022-04-14 16:06:47.067400,27.585,27.466,28.105,27.202,26.592,24.551
2022-04-14 16:06:57.437400,27.532,27.426,28.084,27.181,26.585,24.551
2022-04-14 16:07:07.833400,27.511,27.43,28.046,27.165,26.587,24.538
2022-04-14 16:07:18.234400,27.553,27.435,28.07,27.191,26.584,24.554
2022-04-14 16:07:28.604400,27.448,27.354,27.957,27.118,26.561,24.541
2022-04-14 16:07:39.004400,27.485,27.393,27.955,27.152,26.597,24.547
2022-04-14 16:07:49.373400,27.516,27.42,27.94,27.138,26.627,24.567
2022-04-14 16:08:01.498400,27.458,27.368,27.912,27.128,26.599,24.564
2022-04-14 16:08:11.897400,27.432,27.35,27.854,27.099,26.583,24.562
2022-04-14 16:08:22.299400,27.414,27.31,27.817,27.073,26.57,24.57
2022-04-14 16:08:32.705400,27.377,27.297,27.775,27.057,26.567,24.572
2022-04-14 16:08:43.074400,27.364,27.271,27.723,27.033,26.549,24.593
2022-04-14 16:08:53.443400,27.322,27.24,27.694,27.015,26.554,24.593
2022-04-14 16:09:03.816400,27.311,27.216,27.657,26.994,26.541,24.598
2022-04-14 16:09:14.183400,27.272,27.182,27.621,26.957,26.538,24.58
2022-04-14 16:09:24.553400,27.246,27.158,27.592,26.942,26.52,24.588
2022-04-14 16:09:34.949400,27.199,27.115,27.52,26.915,26.498,24.596
2022-04-14 16:09:47.137400,27.152,27.103,27.483,26.906,26.53,24.591
2022-04-14 16:09:57.502400,27.146,27.089,27.467,26.863,26.503,24.593
2022-04-14 16:10:07.897400,27.107,27.044,27.383,26.854,26.471,24.577
2022-04-14 16:10:18.296400,27.063,27.002,27.364,26.816,26.466,24.575
2022-04-14 16:10:28.695400,27.036,26.98,27.31,26.811,26.477,24.572
2022-04-14 16:10:39.093400,27.018,26.949,27.271,26.79,26.466,24.564
2022-04-14 16:10:49.488400,26.976,26.928,27.252,26.779,26.443,24.579
2022-04-14 16:10:59.885400,26.96,26.915,27.208,26.761,26.435,24.585
2022-04-14 16:11:10.281400,26.95,26.884,27.196,26.737,26.458,24.565
2022-04-14 16:11:20.650400,26.937,26.884,27.171,26.749,26.453,24.571
2022-04-14 16:11:32.846400,26.947,26.899,27.155,26.733,26.465,24.579
2022-04-14 16:11:43.243400,26.934,26.876,27.139,26.734,26.469,24.62
2022-04-14 16:11:53.638400,26.96,26.911,27.161,26.747,26.493,24.592
2022-04-14 16:12:04.006400,26.936,26.911,27.101,26.721,26.491,24.589
2022-04-14 16:12:14.404400,26.931,26.861,27.096,26.716,26.462,24.594
2022-04-14 16:12:24.774400,26.891,26.851,27.059,26.708,26.462,24.579
2022-04-14 16:12:35.172400,26.884,26.838,27.025,26.697,26.446,24.581
2022-04-14 16:12:45.568400,26.855,26.812,26.996,26.684,26.449,24.576
2022-04-14 16:12:55.939400,26.836,26.793,26.959,26.645,26.449,24.579
2022-04-14 16:13:06.337400,26.813,26.757,26.951,26.64,26.436,24.565
2022-04-14 16:13:18.532400,26.787,26.746,26.899,26.616,26.42,24.568
2022-04-14 16:13:28.933400,26.776,26.73,26.883,26.621,26.407,24.586
2022-04-14 16:13:39.329400,26.763,26.72,26.86,26.577,26.412,24.618
2022-04-14 16:13:49.698400,26.739,26.696,26.831,26.571,26.428,24.626
2022-04-14 16:14:00.095400,26.721,26.67,26.794,26.561,26.401,24.632
2022-04-14 16:14:10.490400,26.697,26.67,26.76,26.545,26.399,24.614
2022-04-14 16:14:20.887400,26.676,26.646,26.739,26.537,26.383,24.624
2022-04-14 16:14:31.285400,26.627,26.588,26.685,26.505,26.361,24.608
2022-04-14 16:14:41.659400,26.595,26.575,26.656,26.479,26.358,24.606
2022-04-14 16:14:52.056400,26.561,26.559,26.611,26.464,26.353,24.595
2022-04-14 16:15:04.177400,26.556,26.556,26.6,26.467,26.353,24.582
2022-04-14 16:15:14.574400,26.632,26.592,26.634,26.506,26.392,24.567
2022-04-14 16:15:24.968400,26.613,26.588,26.625,26.507,26.417,24.582
2022-04-14 16:15:35.366400,26.608,26.617,26.618,26.513,26.388,24.584
2022-04-14 16:15:45.762400,26.608,26.586,26.573,26.485,26.385,24.566
2022-04-14 16:15:56.132400,26.595,26.557,26.56,26.471,26.372,24.578
2022-04-14 16:16:06.532400,26.568,26.541,26.531,26.458,26.364,24.613
2022-04-14 16:16:16.934400,26.532,26.536,26.502,26.443,26.357,24.619
2022-04-14 16:16:27.305400,26.526,26.523,26.479,26.435,26.354,24.587
2022-04-14 16:16:37.703400,26.526,26.481,26.458,26.416,26.333,24.587
2022-04-14 16:16:49.838400,26.482,26.468,26.434,26.409,26.349,24.556
2022-04-14 16:17:00.190400,26.474,26.481,26.413,26.398,26.336,24.561
2022-04-14 16:17:10.590400,26.469,26.447,26.4,26.382,26.315,24.569
2022-04-14 16:17:20.986400,26.453,26.423,26.374,26.377,26.299,24.579
2022-04-14 16:17:31.364400,26.437,26.421,26.353,26.364,26.304,24.53
2022-04-14 16:17:41.730400,26.414,26.415,26.316,26.343,26.301,24.543
2022-04-14 16:17:52.126400,26.398,26.4,26.311,26.346,26.299,24.514
2022-04-14 16:18:02.505400,26.406,26.38,26.299,26.323,26.299,24.522
2022-04-14 16:18:12.875400,26.453,26.424,26.316,26.387,26.325,24.524
2022-04-14 16:18:23.242400,26.424,26.402,26.294,26.347,26.304,24.533
2022-04-14 16:18:35.399400,26.392,26.397,26.274,26.337,26.32,24.541
2022-04-14 16:18:45.772400,26.379,26.381,26.256,26.337,26.317,24.577
2022-04-14 16:18:56.170400,26.348,26.37,26.227,26.337,26.296,24.579
2022-04-14 16:19:06.568400,26.361,26.365,26.221,26.298,26.283,24.548
2022-04-14 16:19:16.964400,26.337,26.339,26.187,26.298,26.312,24.553
2022-04-14 16:19:27.360400,26.329,26.32,26.169,26.282,26.283,24.569
2022-04-14 16:19:37.757400,26.303,26.313,26.156,26.261,26.278,24.58
2022-04-14 16:19:48.156400,26.303,26.294,26.13,26.261,26.257,24.592
2022-04-14 16:19:58.528400,26.248,26.281,26.09,26.253,26.267,24.574
2022-04-14 16:20:08.927400,26.259,26.279,26.077,26.251,26.259,24.545
2022-04-14 16:20:21.320400,26.243,26.252,26.062,26.219,26.238,24.553
2022-04-14 16:20:31.673400,26.227,26.244,26.033,26.206,26.246,24.532
2022-04-14 16:20:42.069400,26.209,26.221,26.02,26.209,26.228,24.542
2022-04-14 16:20:52.440400,26.214,26.202,26.009,26.19,26.225,24.533
2022-04-14 16:21:02.839400,26.271,26.282,26.035,26.243,26.264,24.548
2022-04-14 16:21:13.243400,26.269,26.277,26.034,26.231,26.243,24.555
2022-04-14 16:21:23.613400,26.287,26.299,26.043,26.241,26.276,24.532
2022-04-14 16:21:34.010400,26.268,26.252,26.012,26.232,26.263,24.529
2022-04-14 16:21:44.406400,26.227,26.231,25.978,26.199,26.248,24.516
2022-04-14 16:21:54.778400,26.2,26.215,25.948,26.193,26.242,24.498
2022-04-14 16:22:06.992400,26.185,26.181,25.938,26.201,26.233,24.506
2022-04-14 16:22:17.389400,26.156,26.165,25.917,26.172,26.227,24.495
2022-04-14 16:22:27.788400,26.135,26.152,25.885,26.143,26.212,24.49
2022-04-14 16:22:38.185400,26.135,26.137,25.87,26.146,26.212,24.503
2022-04-14 16:22:48.583400,26.109,26.137,25.857,26.127,26.207,24.536
2022-04-14 16:22:58.982400,26.098,26.108,25.849,26.138,26.191,24.519
2022-04-14 16:23:09.388400,26.08,26.11,25.822,26.125,26.188,24.545
2022-04-14 16:23:19.758400,26.059,26.089,25.812,26.098,26.183,24.562
2022-04-14 16:23:30.154400,26.059,26.097,25.815,26.093,26.167,24.587
2022-04-14 16:23:40.506400,26.135,26.156,25.843,26.132,26.209,24.558
2022-04-14 16:23:52.691400,26.153,26.139,25.857,26.129,26.223,24.576
2022-04-14 16:24:03.053400,26.129,26.138,25.853,26.139,26.215,24.589
2022-04-14 16:24:13.451400,26.147,26.159,25.832,26.149,26.218,24.605
2022-04-14 16:24:23.851400,26.121,26.115,25.806,26.141,26.221,24.608
2022-04-14 16:24:34.221400,26.118,26.125,25.785,26.107,26.205,24.584
2022-04-14 16:24:44.619400,26.098,26.107,25.78,26.107,26.2,24.574
2022-04-14 16:24:54.989400,26.095,26.11,25.772,26.094,26.197,24.594
2022-04-14 16:25:05.389400,26.04,26.085,25.759,26.077,26.183,24.592
2022-04-14 16:25:15.790400,26.003,26.043,25.716,26.049,26.162,24.592
2022-04-14 16:25:26.189400,25.993,26.021,25.67,26.038,26.159,24.589
2022-04-14 16:25:38.413400,25.982,26.013,25.657,26.046,26.149,24.613
2022-04-14 16:25:48.769400,25.969,26.015,25.646,26.032,26.151,24.597
2022-04-14 16:25:59.138400,25.967,25.984,25.646,26.027,26.141,24.626
2022-04-14 16:26:09.505400,25.948,25.993,25.624,26.01,26.149,24.613
2022-04-14 16:26:19.904400,26.019,26.019,25.683,26.066,26.196,24.592
2022-04-14 16:26:30.307400,26.04,26.052,25.697,26.069,26.192,24.597
2022-04-14 16:26:40.673400,26.034,26.041,25.693,26.065,26.205,24.605
2022-04-14 16:26:51.069400,26.024,26.049,25.698,26.054,26.184,24.589
2022-04-14 16:27:01.472400,26.011,26.036,25.654,26.031,26.197,24.584
2022-04-14 16:27:11.839400,26.016,26.023,25.646,26.033,26.194,24.573
2022-04-14 16:27:24.067400,26.0,26.025,25.651,26.047,26.181,24.573
2022-04-14 16:27:34.465400,25.987,26.01,25.62,26.02,26.184,24.579
2022-04-14 16:27:44.863400,25.963,25.986,25.606,26.02,26.168,24.573
2022-04-14 16:27:55.262400,25.961,25.989,25.601,26.005,26.157,24.555
2022-04-14 16:28:05.664400,25.937,25.974,25.562,25.982,26.151,24.569
2022-04-14 16:28:16.059400,25.877,25.919,25.524,25.955,26.14,24.584
2022-04-14 16:28:26.427400,25.888,25.913,25.523,25.938,26.138,24.573
2022-04-14 16:28:36.823400,25.89,25.909,25.537,25.955,26.146,24.612
2022-04-14 16:28:47.222400,25.89,25.901,25.493,25.982,26.136,24.607
2022-04-14 16:28:57.620400,25.921,25.929,25.549,25.99,26.156,24.633
2022-04-14 16:29:09.761400,25.953,26.001,25.572,26.007,26.181,24.633
2022-04-14 16:29:20.160400,25.937,25.965,25.546,26.004,26.183,24.633
